name;WoSline;author;title;journal;year
ROUSSEAU_R(2008)2:335;113242;Rousseau, R; Woeginger's axiomatisation of the h-index and its relation to the g-index, the h((2))- index and the R-2-index;J INFORMETR;2008
WALTMAN_L(2008)2:369;113294;Waltman, L; Some comments on the journal weighted impact factor proposed by Habibzadeh and Yadollahie;J INFORMETR;2008
TANG_R(2008)78:419;113340;Tang, R; A hyperlink analysis of U.S. public and academic libraries' Web sites;LIBR QUART;2008
PARK_H(2008)42:687;113445;Park, HW; Link analysis: Hyperlink patterns and social structure on politicians' Web sites in South Korea;QUAL QUANT;2008
BURRELL_Q(2008)44:1794;113565;Burrell, QL; Extending Lotkaian informetrics;INFORM PROCESS MANAG;2008
SARABIA_J(2008)44:1808;113669;Sarabia, JM; Explicit expressions for the Leimkuhler curve in parametric families;INFORM PROCESS MANAG;2008
ALVARADO_R(2008)22:91;113749;Alvarado, RU; Epidemic Theory in the literature on Lotka's law;INVESTIG BIBLIOTECOL;2008
THELWALL_M(2008)59:1702;113834;Thelwall, M; Quantitative comparisons of search engine results;J AM SOC INF SCI TEC;2008
LANG_P(2008)13:137;113914;Lang, PB; Intra-institutional relations on the Web: an exploratory study based on webometric methodologies.;PERSPECT CIENC INF;2008
THELWALL_M(2008)34:605;113984;Thelwall, M; Bibliometrics to webometrics;J INF SCI;2008
PODSAKOF_P(2008)34:641;114139;Podsakoff, PM; Scholarly influence in the field of management: A bibliometric analysis of the determinants of university and author impact in the management literature in the past quarter century;J MANAGE;2008
ORTEGA_J(2008)44:1624;114234;Ortega, JL; Visualization of the Nordic academic web: Link analysis using social network tools;INFORM PROCESS MANAG;2008
YU_H(2008)2:240;114315;Yu, HR; Object-relational data modelling for informetric databases;J INFORMETR;2008
CARABALL_Y(2008)17:443;114388;Caraballo-Perez, Y; Popularity measurements of Cuban higher education: a webmetric analysis;PROF INFORM;2008
EGGHE_L(2008)76:117;114445;Egghe, L; The mathematical relation between the impact factor and the uncitedness factor;SCIENTOMETRICS;2008
EGGHE_L(2008)59:1276;114497;Egghe, L; Study of different h-indices for groups of authors;J AM SOC INF SCI TEC;2008
BAR-ILAN_J(2008)75:591;114581;Bar-Ilan, J; The h-index of h-index and of other informetric topics;SCIENTOMETRICS;2008
JANSSENS_F(2008)75:607;114666;Janssens, F; A hybrid mapping of information science;SCIENTOMETRICS;2008
JANKOVIC_M(2008)106:1524;114751;Jankovic, MP; Active research fields in anesthesia: A document co-citation analysis of the anesthetic literature;ANESTH ANALG;2008
RUMMLER_G(2008)13:32;114833;Rummler, G; A metodology for analysis of periodical's performance.;PERSPECT CIENC INF;2008
ZUCCALA_A(2008)13:333;114884;Zuccala, A; Managing and evaluating digital repositories;INFORM RES;2008
PAYNE_N(2008)34:3;114985;Payne, N; Longitudinal trends in academic web links;J INF SCI;2008
NAPPILA_T(2008)59:435;115061;Nappila, T; A tool for data cube construction from structurally heterogeneous XML documents;J AM SOC INF SCI TEC;2008
ORTEGA_J(2008)74:295;115134;Ortega, JL; Maps of the academic web in the European Higher Education Area - an exploration of visual web indicators;SCIENTOMETRICS;2008
SMITH_A(2008)74:309;115232;Smith, AG; Benchmarking Google Scholar with the New Zealand PBRF research assessment exercise;SCIENTOMETRICS;2008
ONYANCHA_O(2008)7:55;115287;Onyancha, OB; Growth, productivity, and scientific impact of sources of HIV/AIDS research information, with a focus on eastern and southern Africa;AJAR-AFR J AIDS RES;2008
THELWALL_M(2008)60:18;115371;Thelwall, M; Assessing the international web connectivity of research groups;ASLIB PROC;2008
ELGOHARY_A(2008)26:374;115457;Elgohary, A; Arab universities on the web: a webometric study;ELECTRON LIBR;2008
BAR-ILAN_J(2008)2:1;115523;Bar-Ilan, J; Informetrics at the beginning of the 21st century - A review;J INFORMETR;2008
BURRELL_Q(2008)2:101;116178;Burrell, QL;" Some comments on ""The estimation of lost multi-copy documents: A new type of informetrics theory"" by Egghe and Proot";J INFORMETR;2008
THELWALL_M(2008)59:38;116236;Thelwall, M; Extracting accurate and complete results from search engines: Case study windows live;J AM SOC INF SCI TEC;2008
ANGUS_E(2008)32:89;116311;Angus, E; General patterns of tag usage among university groups in Flickr;ONLINE INFORM REV;2008
YI_K(2008)32:325;116385;Yi, K; Hyperlink analysis of the visibility of Canadian library and information science school web sites;ONLINE INFORM REV;2008
TORRES-S_D(2008)17:38;116474;Torres-Salinas, D; Metric analysis of Spanish library and information science blogs (2006-2007);PROF INFORM;2008
BURRELL_Q(2007)73:161;116544;Burrell, QL; Time-dependent aspects of co-concentration in informetrics;SCIENTOMETRICS;2007
WILLETT_P(2007)26:602;116629;Willett, P; A bibliometric analysis of the Journal of Molecular Graphics and Modelling;J MOL GRAPH MODEL;2007
SCHNEIDE_J(2007)58:1586;116700;Schneider, JW; Matrix comparison, part 1: Motivation and important issues for measuring the resemblance between proximity measures or ordination results;J AM SOC INF SCI TEC;2007
SCHNEIDE_J(2007)58:1596;116819;Schneider, JW; Matrix comparison, part 2: Measuring the resemblance between proximity measures or ordination results by use of the mantel and procrustes statistics;J AM SOC INF SCI TEC;2007
ORTEGA_J(2007)16:417;116929;Ortega, JL; Spain's academic web space in the European Higher Education Area: an exploratory approach;PROF INFORM;2007
LIANG_L(2007)1:249;117010;Liang, L; Transformations of basic publication-citation matrices;J INFORMETR;2007
BISWAS_B(2007)12:23;117067;Biswas, BC; Economic botany: A bibliometric study;MALAYS J LIBR INF SC;2007
KRAUSKOP_M(2007)72:93;117138;Krauskopf, M; Low awareness of the link between science and innovation affects public policies in developing countries: The Chilean case;SCIENTOMETRICS;2007
PAYNE_N(2007)71:523;117208;Payne, N; A longitudinal study of academic webs: Growth and stabilisation;SCIENTOMETRICS;2007
ASTROM_F(2007)58:947;117277;Astrom, F; Changes in the LIS research front: Time-sliced cocitation analyses of LIS journal articles, 1990-2004;J AM SOC INF SCI TEC;2007
EGGHE_L(2007)1:115;117347;Egghe, L; General evolutionary theory of information production processes and applications to the evolution of networks;J INFORMETR;2007
MANSILLA_R(2007)1:155;117402;Mansilla, R; On the behavior of journal impact factor rank-order distribution;J INFORMETR;2007
BURRELL_Q(2007)1:170;117478;Burrell, QL; On the h-index, the size of the Hirsch core and Jin's A-index;J INFORMETR;2007
EGGHE_L(2007)58:777;117532;Egghe, L; TOP-curves;J AM SOC INF SCI TEC;2007
EGGHE_L(2007)45:864;117609;Egghe, L; Item-time-dependent Lotkaian informetrics and applications to the calculation of the time-dependent h-index and g-index;MATH COMPUT MODEL;2007
EGGHE_L(2007)58:702;117671;Egghe, L; Untangling Herdan's law and Heaps' law: Mathematical and informetric arguments;J AM SOC INF SCI TEC;2007
KRETSCHM_H(2007)70:519;117728;Kretschmer, H; Reflection of co-authorship networks in the Web: Web hyperlinks versus Web visibility rates;SCIENTOMETRICS;2007
BARJAK_F(2007)58:200;117797;Barjak, F; Which factors explain the Web impact of scientists' personal homepages?;J AM SOC INF SCI TEC;2007
ZUCCALA_A(2007)63:558;117918;Zuccala, A; Web intelligence analyses of digital libraries A case study of the National electronic Library for Health (NeLH);J DOC;2007
STUART_D(2007)33:231;118042;Stuart, D; UK academic Web links and collaboration - an exploratory study;J INF SCI;2007
EGGHE_L(2007)1:1;118139;Egghe, L; Welcome to the journal of informetrics;J INFORMETR;2007
BURRELL_Q(2007)1:16;118177;Burrell, QL; Hirsch's h-index: A stochastic model;J INFORMETR;2007
LAFOUGE_T(2007)1:59;118241;Lafouge, T; The source-item coverage of the exponential function;J INFORMETR;2007
GLANZEL_W(2007)1:92;118299;Glanzel, W; Characteristic scores and scales - A bibliometric analysis of subject characteristics based on long-term citation observation;J INFORMETR;2007
EGGHE_L(2007)1:257;118379;Egghe, L; The estimation of the number of lost multi-copy documents: A new type of informetrics theory;J INFORMETR;2007
ZAMORA_H(2007)16:13;118428;Zamora, H; Quality, impact and visibility of Spanish university electronic journals;PROF INFORM;2007
GUAN_J(2007)70:107;118493;Guan, JC; A bibliometric study of China's semiconductor literature compared with other major asian countries;SCIENTOMETRICS;2007
EGGHE_L(2006)42:1405;118576;Egghe, L; Expansion of the field of informetrics: The second special issue;INFORM PROCESS MANAG;2006
LAFOUGE_T(2006)42:1442;118615;Lafouge, T; An interpretation of the effort function through the mathematical formalism of Exponential Informetric Process;INFORM PROCESS MANAG;2006
SAHOO_B(2006)42:1465;118670;Sahoo, BB; A distribution of impact factors of journals in the area of software: An empirical study;INFORM PROCESS MANAG;2006
GUERRERO_V(2006)42:1484;118718;Guerrero-Bote, VP; Binary Pathfinder: An improvement to the Pathfinder algorithm;INFORM PROCESS MANAG;2006
ZITT_M(2006)42:1513;118786;Zitt, M; Delineating complex scientific fields by an hybrid lexical-citation method: An application to nanosciences;INFORM PROCESS MANAG;2006
SANJUAN_E(2006)42:1532;118881;SanJuan, E; Text mining without document context;INFORM PROCESS MANAG;2006
JANSSENS_F(2006)42:1614;118964;Janssens, F; Towards mapping library and information science;INFORM PROCESS MANAG;2006
BJORNEBO_L(2006)68:395;119082;Bjorneborn, L; 'Mini small worlds' of shortest link paths crossing domain boundaries in an academic Web space;SCIENTOMETRICS;2006
BURRELL_Q(2006)68:441;119170;Burrell, QL; Measuring concentration within and co-concentration between informetric distributions: An empirical study;SCIENTOMETRICS;2006
STOCK_M(2006)57:1794;119238;Stock, M; Intellectual property information: A comparative analysis of main information providers;J AM SOC INF SCI TEC;2006
ZUCCALA_A(2006)57:1487;119355;Zuccala, A; Author cocitation analysis is to intellectual structure as web colink analysis is to ... ?;J AM SOC INF SCI TEC;2006
AGUILLO_I(2006)15:384;119443;Aguillo, IF; Contents of the Google database: distribution by country, domain and language;PROF INFORM;2006
AGUILLO_I(2006)57:1296;119497;Aguillo, IF; Scientific research activity and communication measured with cybermetrics indicators;J AM SOC INF SCI TEC;2006
THELWALL_M(2006)57:1303;119577;Thelwall, M; Web issue analysis: An integrated water resource management case study;J AM SOC INF SCI TEC;2006
PARK_H(2006)8:629;119683;Park, HW; Web-science communication in the age of globalization;NEW MEDIA SOC;2006
ORTEGA_J(2006)15:270;119799;Ortega, JL; Co-link analysis: a theoretical approach;PROF INFORM;2006
KIRALJ_R(2006)20:247;119880;Kiralj, R; The past, present, and future of chemometrics worldwide: some etymological, linguistic, and bibliometric investigations;J CHEMOMETR;2006
STOCK_W(2006)57:1126;120000;Stock, WG; On relevance distributions;J AM SOC INF SCI TEC;2006
KIM_H(2006)27:540;120068;Kim, H; Comparing academic hyperlink structures with journal publishing in Korea - A social network analysis;SCI COMMUN;2006
MARCOS_M(2006)15:231;120181;Marcos, MC; Webometrics clears up in universities;PROF INFORM;2006
AGUILLO_I(2006)15:233;120213;Aguillo, IF; Interview with Isidro F. Aguillo, Webometrics;PROF INFORM;2006
WOLFRAM_D(2006)67:301;120249;Wolfram, D; Applications of SQL for informetric frequency distribution processing;SCIENTOMETRICS;2006
EGGHE_L(2006)69:121;120310;Egghe, L; An informetric model for the Hirsch-index;SCIENTOMETRICS;2006
IZSAK_J(2006)67:107;120365;Izsak, J; Some practical aspects of fitting and testing the Zipf-Mandelbrot model - A short essay;SCIENTOMETRICS;2006
EGGHE_L(2006)66:537;120437;Egghe, L; Proof of a conjecture of Moed and Garfield on authoritative references and extension to non-authoritative references;SCIENTOMETRICS;2006
NORUZI_A(2006)24:490;120491;Noruzi, A; The web impact factor: a critical review;ELECTRON LIBR;2006
FRANDSEN_T(2006)62:58;120559;Frandsen, TF; Diffusion factors;J DOC;2006
AJIFERUK_I(2006)32:212;120630;Ajiferuke, I; Sample size and informetric model goodness-of-fit outcomes: a search engine log case study;J INF SCI;2006
ORTEGA_J(2006)32:344;120715;Ortega, JL; Longitudinal study of content and elements in the scientific web environment;J INF SCI;2006
KUPERMAN_V(2006)57:51;120781;Kuperman, V; Productivity in the Internet mailing lists: A bibliometric analysis;J AM SOC INF SCI TEC;2006
THELWALL_M(2006)57:60;120873;Thelwall, M; Interpreting social science link analysis research: A theoretical framework;J AM SOC INF SCI TEC;2006
LEWANDOW_D(2006)24:529;120984;Lewandowski, D; Exploring the academic invisible web;LIBR HI TECH;2006
POLANCO_X(2006)66:171;121052;Polanco, X; User science indicators in the Web context and co-usage analysis;SCIENTOMETRICS;2006
BHAVNANI_S(2005)14:724;121108;Bhavnani, SK; The retrieval of highly scattered facts and architectural images: Strategies for search and design;AUTOMAT CONSTR;2005
EGGHE_L(2005)41:1311;121195;Egghe, L; Expansion of the field of informetrics: Origins and consequences;INFORM PROCESS MANAG;2005
BURRELL_Q(2005)41:1317;121278;Burrell, QL; Symmetry and other transformation features of Lorenz/Leimkuhler representations of informetric data;INFORM PROCESS MANAG;2005
ROUSSEAU_R(2005)41:1360;121363;Rousseau, R; Conglomerates as a general framework for informetric research;INFORM PROCESS MANAG;2005
SHAN_S(2005)41:1369;121441;Shan, S; On the generalized Zipf distribution. Part I;INFORM PROCESS MANAG;2005
LAFOUGE_T(2005)41:1387;121505;Lafouge, T; Production and use of information. Characterization of informetric distributions using effort function and density function - Exponential informetric process;INFORM PROCESS MANAG;2005
KRETSCHM_H(2005)41:1481;121564;Kretschmer, H; New indicators for gender studies in Web networks;INFORM PROCESS MANAG;2005
PAYNE_N(2005)41:1495;121636;Payne, N; Mathematical models for academic webs: Linear relationship or non-linear power law?;INFORM PROCESS MANAG;2005
ONYANCHA_O(2005)41:1573;121748;Onyancha, OB; An informetric investigation of the relatedness of opportunistic infections to HIV/AIDS;INFORM PROCESS MANAG;2005
AGUILLO_I(2005)30:735;121837;Aguillo, IF; Web positioning of the university system in Latin America;INTERCIENCIA;2005
NORUZI_A(2005)55:170;121889;Noruzi, A; Google Scholar: The new generation of citation indexes;LIBRI;2005
EGGHE_L(2005)65:275;121944;Egghe, L; The share of items of highly productive sources as a function of the size of the system;SCIENTOMETRICS;2005
BURRELL_Q(2005)65:381;122001;Burrell, QL;" Are ""sleeping beauties"" to be expected?";SCIENTOMETRICS;2005
PARK_H(2005)65:3;122055;Park, HW; A comparison of the knowledge-based innovation systems in the economies of South Korea and the Netherlands using Triple Helix indicators;SCIENTOMETRICS;2005
WOLFRAM_D(2005)29:368;122146;Wolfram, D; Applications of SQL for informetric data processing;CAN J INFORM LIB SCI;2005
LI_X(2005)64:187;122183;Li, XM; National and international university departmental Web site interlinking. Part 2: Link patterns;SCIENTOMETRICS;2005
BURRELL_Q(2005)64:247;122253;Burrell, QL; The use of the generalized Waring process in modelling informetric data;SCIENTOMETRICS;2005
AJIFERUK_I(2005)41:987;122346;Ajiferuke, I; Analysis of Web page image tag distribution characteristics;INFORM PROCESS MANAG;2005
KELLY_A(2005)10:R181;122426;Kelly, AG; Power laws in the information production process: Lotkaian informetrics;INFORM RES;2005
BHAVNANI_S(2005)56:989;122459;Bhavnani, SK; Why is it difficult to find comprehensive information? Implications of information scatter for search and design;J AM SOC INF SCI TEC;2005
HERNANDE_A(2005)93:374;122564;Hernandez-Borges, AA; Risk markers for disappearance of pediatric Web resources;J MED LIBR ASSOC;2005
FABA-PER_C(2005)56:779;122639;Faba-Perez, C; Comparative analysis of webometric measurements in thematic environments;J AM SOC INF SCI TEC;2005
ALTVATER_N(2005)63:463;122757;Altvater-Mackensen, N; Science and technology in the region: The output of regional science and technology, its strengths and its leading institutions;SCIENTOMETRICS;2005
EGGHE_L(2005)56:664;122883;Egghe, L; Relations between the continuous and the discrete Lotka power function;J AM SOC INF SCI TEC;2005
EGGHE_L(2005)56:669;122934;Egghe, L; The power of power laws and an interpretation of lotkaian informetric systems as self-similar fractals;J AM SOC INF SCI TEC;2005
BURRELL_Q(2005)56:704;123000;Burrell, QL; Measuring informetric similarity of concentration between different distributions: Two new approaches;J AM SOC INF SCI TEC;2005
EGGHE_L(2005)63:277;123070;Egghe, L; An explanation of disproportionate growth using linear 3-dimensional informetrics and its relation with the fractal dimension;SCIENTOMETRICS;2005
NELSON_M(2005)29:123;123126;Nelson, M; Applied informetrics for information retrieval research.;CAN J INFORM LIB SCI;2005
THELWALL_M(2005)39:81;123163;Thelwall, M; Webometrics;ANNU REV INFORM SCI;2005
DAVENPOR_E(2005)39:517;123449;Davenport, E; Managing social capital;ANNU REV INFORM SCI;2005
LAMBERT_F(2005)22:277;123691;Lambert, F; Assessing the authoritativeness of Canadian and American health documents: A comparative analysis using informetric methodologies;GOV INFORM Q;2005
ROUSSEAU_R(2005)61:194;123749;Rousseau, R; Robert Fairthorne and the empirical power laws;J DOC;2005
CHU_H(2005)27:8;123819;Chu, H; Taxonomy of inlinked Web entities: What does it imply for webometric research?;LIBR INFORM SCI RES;2005
HOLDEN_G(2005)41:1;123909;Holden, G; Tracing thought through time and space: A selective review of bibliometrics in social work;SOC WORK HEALTH CARE;2005
ROSENBER_G(2005)41:35;124101;Rosenberg, G; What happens to our ideas? A bibliometric analysis of articles in Social Work in Health Care in the 1990s;SOC WORK HEALTH CARE;2005
HOLDEN_G(2005)41:67;124257;Holden, G; Bibliometrics: A potential decision making aid in hiring, reappointment, tenure and promotion decisions;SOC WORK HEALTH CARE;2005
HOLDEN_G(2005)41:129;124420;Holden, G; Shallow science or meta-cognitive insights: A few thoughts on reflection via bibliometrics;SOC WORK HEALTH CARE;2005
THELWALL_M(2004)55:1213;124532;Thelwall, M; Webometrics: An introduction to the special issue;J AM SOC INF SCI TEC;2004
BJORNEBO_L(2004)55:1216;124580;Bjorneborn, L; Toward a basic framework for webometrics;J AM SOC INF SCI TEC;2004
COTHEY_V(2004)55:1228;124723;Cothey, V; Web-crawling reliability;J AM SOC INF SCI TEC;2004
JEPSEN_E(2004)55:1239;124798;Jepsen, ET; Characteristics of scientific web publications: Preliminary data gathering and analysis;J AM SOC INF SCI TEC;2004
SKRAM_U(2004)48:1006;124863;Skram, U; Scandinavian research in anaesthesiology 1981-2000: visibility and impact in EU and world context;ACTA ANAESTH SCAND;2004
AGUILLO_I(2004)179:111;124950;Aguillo, IF; Analysis of the institutional presence of CSIC in the web;ARBOR;2004
HERRERO-_V(2004)179:159;125011;Herrero-Solana, V; Geopolitical analysis of the maps of consciousness;ARBOR;2004
LAMBERT_F(2004)28:114;125071;Lambert, F; Assessing the authoritativeness of Canadian and American government health documents: A comparative analysis using informetric methodologies;CAN J INFORM LIB SCI;2004
BAR-ILAN_J(2004)55:980;125109;Bar-Ilan, J;" Evolution, continuity, and disappearance of documents on a specific topic on the web: A longitudinal study of ""informetrics""";J AM SOC INF SCI TEC;2004
TANG_R(2004)4:431;125193;Tang, R; Applied informetrics for information retrieval research;PORTAL-LIBR ACAD;2004
PARK_H(2004)6:403;125231;Park, HW; Socio-communicational structure among political actors on the web in South Korea;NEW MEDIA SOC;2004
AJIFERUK_I(2004)28:1;125338;Ajiferuke, I; Informetric modelling of Internet search and browsing characteristics;CAN J INFORM LIB SCI;2004
VAUGHAN_L(2004)28:17;125406;Vaughan, L; Web hyperlinks reflect business performance: A study of US and Chinese IT companies;CAN J INFORM LIB SCI;2004
FABA-PER_C(2004)54:43;125472;Faba-Perez, C; Methods for analysing web citations: A study of web-coupling in a closed environment;LIBRI;2004
BURRELL_Q(2004)55:183;125571;Burrell, QL; Sample-size dependence or time dependence of statistical measures in informetrics?;J AM SOC INF SCI TEC;2004
LAMBERT_F(2004)21:305;125625;Lambert, F; Applying informetric methods to empirically assess the authoritativeness of Health Canada electronic documents;GOV INFORM Q;2004
KORTELAI_T(2004)9:168;125676;Kortelainen, T; An analysis of the use of electronic journals and commercial journal article collections through the FinELib portal;INFORM RES;2004
MAASWINK_P(2004)23:207;125734;Maaswinkel, P; An informetric investigation into the potential for change in Belgian art education at the beginning of the twentieth century;INT J ART DES EDUC;2004
RUTHVEN_I(2004)60:700;125812;Ruthven, I; Applied informetrics for information retrieval research;J DOC;2004
THELWALL_M(2004)30:240;125852;Thelwall, M; Can personal web pages that link to universities yield information about the wider dissemination of research?;J INFORM SCI;2004
HARRIES_G(2004)30:436;125978;Harries, G; Hyperlinks as a data source for science mapping;J INF SCI;2004
ONYANCHA_O(2004)26:434;126076;Onyancha, OB; A comparative study of the literature on HIV/AIDS in Kenya and Uganda: A bibliometric study;LIBR INFORM SCI RES;2004
JANA_S(2004)28:191;126141;Jana, S; Quantifying Web-site visits using Web statistics: an extended cybermetrics study;ONLINE INFORM REV;2004
CHOWDHUR_G(2004)38:218;126202;Chowdhury, GG; Applied informetrics for information retrieval research;PROGRAM-ELECTRON LIB;2004
GU_Y(2004)61:285;126241;Gu, Y; Information management or knowledge management? An informetric view of the dynamics of Academia;SCIENTOMETRICS;2004
LAMIREL_J(2004)61:427;126301;Lamirel, JC; Using a compound approach based on elaborated neural network for Webometrics: An example issued from the EICSTES project;SCIENTOMETRICS;2004
MEYER_M(2004)61:443;126365;Meyer, M; Commonalities and differences between scholarly and technical collaboration - An exploration of co-invention and co-authorship analyses;SCIENTOMETRICS;2004
VAUGHAN_L(2004)61:467;126436;Vaughan, LW; Exploring website features for business information;SCIENTOMETRICS;2004
ZHU_X(2004)60:237;126500;Zhu, X; Highly cited research papers and the evaluation of a research university: A case study: Peking University 1974-2003;SCIENTOMETRICS;2004
LAMIREL_J(2004)60:445;126555;Lamirel, JC; New classification quality estimators for analysis of documentary information: Application to patent analysis and web mapping;SCIENTOMETRICS;2004
TANG_R(2004)60:475;126620;Tang, R; Patterns of national and international Web inlinks to US academic departments: An analysis of disciplinary variations;SCIENTOMETRICS;2004
VAUGHAN_L(2004)60:487;126697;Vaughan, LW; Links to commercial websites as a source of business information;SCIENTOMETRICS;2004
EGGHE_L(2004)60:497;126760;Egghe, L; Positive reinforcement and 3-dimensional informetrics;SCIENTOMETRICS;2004
EGGHE_L(2004)59:225;126826;Egghe, L; Solution of a problem of Buckland on the influence of obsolescence on scattering;SCIENTOMETRICS;2004
THELWALL_M(2003)53:242;126881;Thelwall, M; Disciplinary differences in academic Web presence - A statistical study of the UK;LIBRI;2003
BURRELL_Q(2003)54:1260;126993;Burrell, QL;" ""Type/Token-Taken"" informetrics: Some comments and further examples";J AM SOC INF SCI TEC;2003
ORTEGA_J(2003)58:429;127046;Ortega, JL; A Vector Space Model as a methodological approach to the Triple Helix dimensionality: A comparative study of Biology and Biomedicine Centres of two European National Research Councils from a Webometric view;SCIENTOMETRICS;2003
LEYDESDO_L(2003)58:445;127123;Leydesdorff, L; The mutual information of university-industry-government relations: An indicator of the Triple Helix dynamics;SCIENTOMETRICS;2003
FURNER_J(2003)35:189;127197;Furner, J; Little book, big book: before and after little science, big science: a review article, Part II;J LIBR INF SCI;2003
YOSHIKAN_F(2003)54:1075;127314;Yoshikane, F; The sample size dependency of statistical measures and synchronic potentiality in informetrics. Some comments on some comments by Professor Burrell;J AM SOC INF SCI TEC;2003
BURRELL_Q(2003)54:1076;127367;Burrell, QL; The sample size dependency of statistical measures in informetrics? Some comments;J AM SOC INF SCI TEC;2003
HERNANDE_A(2003)28:183;127416;Hernandez-Borges, AA; User preference as quality markers of paediatric web sites;MED INFORM INTERNET;2003
NIEMI_T(2003)54:939;127490;Niemi, T; Multidimensional data model and query language for informetrics;J AM SOC INF SCI TEC;2003
TSAI_B(2003)39:639;127572;Tsai, BS; Information landscaping: information mapping, charting, querying and reporting techniques for total quality knowledge management;INFORM PROCESS MANAG;2003
HUBER_J(2003)54:798;127741;Huber, JC; Using the Mann-Whitney test on informetric data;J AM SOC INF SCI TEC;2003
THELWALL_M(2003)54:594;127801;Thelwall, M; The connection between the research of a university and counts of links to its web pages: An investigation based upon a classification of the relationships of pages to the research of the host university;J AM SOC INF SCI TEC;2003
EGGHE_L(2003)54:603;127902;Egghe, L; Type/Token-Taken informetrics;J AM SOC INF SCI TEC;2003
HYLAND_K(2003)54:251;127959;Hyland, K; Self-citation and self-reference: Credibility and promotion in academic publication;J AM SOC INF SCI TEC;2003
COLEMAN_A(2003)40:439;128028;Coleman, A; A science of public knowledge? Theoretical foundations of LIS - Sponsored by SIG HFIS;P ASIST ANNU;2003
ROWLANDS_I(2003)55:5;128089;Rowlands, I; Knowledge production, consumption and impact: policy indicators for a changing world;ASLIB PROC;2003
FABA-PER_C(2003)59:558;128145;Faba-Perez, C;" ""Sitation"" distributions and Bradford's law in a closed Web space";J DOC;2003
THELWALL_M(2003)29:453;128233;Thelwall, M; Why do web sites from different academic subjects interlink?;J INFORM SCI;2003
VAUGHAN_L(2003)54:29;128360;Vaughan, L; Scholarly use of the Web: What are the key inducers of links to journal Web sites?;J AM SOC INF SCI TEC;2003
TANG_R(2003)25:437;128450;Tang, R; US academic departmental Web-site interlinking in the United States disciplinary differences;LIBR INFORM SCI RES;2003
HOOD_W(2003)58:587;128572;Hood, WW; Informetric studies using databases: Opportunities and challenges;SCIENTOMETRICS;2003
FABA-PER_C(2003)58:623;128701;Faba-Perez, C; Data mining in a closed Web environment;SCIENTOMETRICS;2003
ZITT_M(2003)57:93;128803;Zitt, M; Bridging citation and reference distributions: Part I - The referencing-structure function and its application to co-citation and co-item studies;SCIENTOMETRICS;2003
LI_X(2003)57:239;128874;Li, XM; The relationship between the WIFs or inlinks of Computer Science Departments in UK and their RAE ratings or research productivities in 2001;SCIENTOMETRICS;2003
THELWALL_M(2003)56:417;128950;Thelwall, M; Linguistic patterns of academic Web use in Western Europe;SCIENTOMETRICS;2003
DHYANI_D(2002)34:469;129042;Dhyani, D; A survey of Web metrics;ACM COMPUT SURV;2002
BAR-ILAN_J(2002)50:371;129138;Bar-Ilan, J; Informetric theories and methods for exploring the Internet: An analytical survey of recent research literature;LIBR TRENDS;2002
HOOD_W(2002)50:393;129259;Hood, WW; Solving problems in library and information science using fuzzy set theory;LIBR TRENDS;2002
ROUSSEAU_R(2002)55:317;129389;Rousseau, R;" Lack of standardisation in informetric research. Comments on ""Power laws of research output. Evidence for journals of economics"" by Matthias Sutter and Martin G. Kocher";SCIENTOMETRICS;2002
KOCHER_M(2002)55:329;129463;Kocher, MG; Lack of standardization in informetric research: Reply;SCIENTOMETRICS;2002
EGGHE_L(2002)35:1149;129514;Egghe, L; Construction of concentration measures for general Lorenz curves using Riemann-Stieltjes integrals;MATH COMPUT MODEL;2002
JIANG_G(2002)54:119;129585;Jiang, GH; A new rank-size distribution of Zipf's Law and its applications;SCIENTOMETRICS;2002
UZUN_A(2002)53:297;129640;Uzun, A; Productivity ratings of institutions based on publication in Scientometrics, Informetrics, and Bibliometrics, 1981-2000;SCIENTOMETRICS;2002
MACIAS-C_C(2002)53:407;129691;Macias-Chapula, CA; Bibliometric and webometric analysis of health system reforms in Latin America and the Caribbean;SCIENTOMETRICS;2002
HUBER_J(2002)53:209;129754;Huber, JC; A new model that generates Lotka's Law;J AM SOC INF SCI TEC;2002
GLANZEL_W(2002)53:169;129842;Glanzel, W; Journal impact mmeasures: Their role in research policy and scientific information management - Selected papers of the Speical Day Session at the 8th International Conference on Scientometrics and Informetrics, held in Sydney (Australia) on 17 July, 2001. Preface;SCIENTOMETRICS;2002
WOLFRAM_D(2002)39:473;129884;Wolfram, D; Informetric applications for information retrieval research;P ASIST ANNU;2002
VAUGHAN_L(2002)54:356;129941;Vaughan, L; Relationship between links to journal Web sites and impact factors;ASLIB PROC;2002
BAR-ILAN_J(2002)28:455;129999;Bar-Ilan, J; How much information do search engines disclose on the links to a web page? A longitudinal case study of the 'cybermetrics' home page;J INF SCI;2002
THELWALL_M(2002)28:483;130081;Thelwall, M; The top 100 linked-to pages on UK university web sites: high inlink counts are not usually associated with quality scholarly content;J INFORM SCI;2002
MEYER_M(2002)54:193;130152;Meyer, M; Tracing knowledge flows in innovation systems;SCIENTOMETRICS;2002
NELSON_M(2002)54:243;130254;Nelson, M; Informetric analysis of a music database;SCIENTOMETRICS;2002
PRIME_C(2002)54:291;130324;Prime, C; Co-citations and co-sitations: A cautionary view on an analogy;SCIENTOMETRICS;2002
