name;WoSline;author;title;journal;year
PLUM_J(2002)25:195;2140405;Plum, J; Influence of uremia on cell viability and cytokine release of human peritoneal mesothelial cells;KIDNEY BLOOD PRESS R;2002
TANTILLO_M(2002)25:45;2140488;Tantillo, MG; Bacteriocin-producing Lactobacillus sake as starter culture in dry sausages;MICROBIOLOGICA;2002
PAO_C(2002)48:349;2140555;Pao, CV; Convergence of solutions of reaction-diffusion systems with time delays;NONLINEAR ANAL-THEOR;2002
MALACARN_L(2002)65:017106;2140612;Malacarne, LC; q-exponential distribution in urban agglomeration;PHYS REV E;2002
DAVIS_P(2002)2:155;2140688;Davis, P; Where to spend our E-journal money: Defining a university library's core collection through citation analysis;PORTAL-LIBR ACAD;2002
HARDY_A(2002)47:80;2140898;Hardy, A; Statistical methods in epidemiology: Karl Pearson, Ronald Ross, Major Greenwood and Austin Bradford Hill, 1900-1945;SOZ PRAVENTIV MED;2002
GUTJAHR_W(2002)18:109;2140959;Gutjahr, WJ; The move-to-partner rule for self-organizing task allocation on a linear array;STOCH MODELS;2002
KISTERS_K(2002)19:197;2141021;Kisters, K; The role of increased membrane calcium content in primary hypertension and in hypertension in pregnancy;TRACE ELEM ELECTROLY;2002
[ANONYMO_(2002)81:66;2141125;[Anonymous]; Howard Bradford Cary - Obituary;WELD J;2002
REED_W(2001)74:15;2141157;Reed, WJ; The Pareto, Zipf and other power laws;ECON LETT;2001
DOLGIKH_D(2001)37:711;2141204;Dolgikh, DG; Parameters of cache systems based on a Zipf-like distribution;COMPUT NETW;2001
LEE_H(2001)54:S57;2141263;Lee, HK; Method of proof and evidences for the concept that mitochondrial genome is a thrifty genome;DIABETES RES CLIN PR;2001
SINGH_D(2001):78;2141353;Singh, D; The immigrants of Bradford - A photo essay;DU-Z KULTUR;2001
HOPE_C(2001)22:629;2141384;Hope, CA; Tourism in difficult areas revisited: the case of Bradford;TOURISM MANAGE;2001
SMALL_N(2001)323:1161;2141440;Small, N; Primary care in Bradford: from group to trust and beyond;BRIT MED J;2001
MONTEMUR_M(2001)300:567;2141481;Montemurro, MA; Beyond the Zipf-Mandelbrot law in quantitative linguistics;PHYSICA A;2001
BIRD_P(2001)37:20;2141534;Bird, PG; Seeking Bradford chemists;CHEM BRIT;2001
IANNELLI_M(2001)136:245;2141568;Iannelli, M; On the approximation of the Lotka-McKendrick equation with finite life-span;J COMPUT APPL MATH;2001
WRIGHT_S(2001)65:1734;2141701;Wright, SF; A pressure cooker method to extract glomalin from soils;SOIL SCI SOC AM J;2001
CONG_X(2001)444:205;2141746;Cong, X; Resonance light-scattering spectroscopic determination of protein with pyrocatechol violet;ANAL CHIM ACTA;2001
BERLAU_J(2001)239:743;2141919;Berlau, J; Analysis of aqueous humour proteins of eyes with and without pseudoexfoliation syndrome;GRAEF ARCH CLIN EXP;2001
KAFANOV_A(2001)28:1255;2142009;Kafanov, AI; Ichthyofaunistic biogeography of the Japan (East) Sea: the comparison of various rank taxa for zoning;J BIOGEOGR;2001
BELL_H(2001)33:47;2142129;Bell, H; Personalities in publishing: John Taylor;J SCHOLARLY PUBL;2001
LOSEE_R(2001)52:1019;2142166;Losee, RM; Term dependence: A basis for Luhn and Zipf models;J AM SOC INF SCI TEC;2001
COHEN_A(2001)46:265;2142297;Cohen, AP; Focused rigidity casting: a prospective randomised study;J ROY COLL SURG EDIN;2001
SOLOMON_S(2001)299:188;2142350;Solomon, S; Power laws of wealth, market order volumes and market returns;PHYSICA A;2001
KUNDNANI_A(2001)43:105;2142434;Kundnani, A; From Oldham to Bradford: the violence of the violated;RACE CLASS;2001
SONICH-M_C(2001)34:146;2142473;Sonich-Mullin, C; IPCS conceptual framework for evaluating a mode of action for chemical carcinogenesis;REGUL TOXICOL PHARM;2001
AXTELL_R(2001)293:1818;2142697;Axtell, RL; Zipf distribution of US firm sizes;SCIENCE;2001
HOBZA_B(2001)90:20;2142764;Hobza, BA; Twilight school zone (Response to Bradford McKee's article on building schools);ARCHITECTURE;2001
SEDELAAR_J(2001)40:285;2142798;Sedelaar, JPM; Microvessel density: Correlation between contrast ultrasonography and histology of prostate cancer;EUR UROL;2001
HULL_D(2001)38:776;2142891;Hull, DM; A reconsideration of Lotka's extinction probability using a bisexual branching process;J APPL PROBAB;2001
LEACH_S(2001)27:125;2142938;Leach, S; County Borough elections in England and Wales 1919-1938: A comparative analysis, vol 2 Bradford-Carlisle.;LOCAL GOV STUD;2001
LIND_K(2001)1:1059;2142975;Lind, K; Evaluation of desorption of proteins adsorbed to hydrophilic surfaces by two-dimensional electrophoresis;PROTEOMICS;2001
KATBAMNA_S(2001)10:166;2143057;Katbamna, S; Development of guidelines to facilitate improved support of South Asian carers by primary health care teams;QUAL HEALTH CARE;2001
MCKENZIE_I(2001)31:358;2143163;McKenzie, I; Early suicide following discharge from a psychiatric hospital;SUICIDE LIFE-THREAT;2001
MANGEL_M(2001)3:583;2143228;Mangel, M; Trade-offs between growth and mortality and the maintenance of individual variation in growth;EVOL ECOL RES;2001
LABEDA_D(2001)51:1575;2143340;Labeda, DP; Crossiella gen. nov., a new genus related to Streptoalloteichus;INT J SYST EVOL MICR;2001
EGGHE_L(2001)34:81;2143470;Egghe, L; Theory of first-citation distributions and applications;MATH COMPUT MODEL;2001
WRIGHT_J(2001)115:282;2143525;Wright, J; Do all patients in primary care who may benefit from eradication of Helicobacter pylori have access to effective care?;PUBLIC HEALTH;2001
ALTCHOUL_B(2001)47:426;2143587;Altchouler, BY; Determination of low protein concentration in biological fluids. Methodological aspects. (Usige of experience of matematical analysis);VOP MED KHIM;2001
HOPKINS_A(2001)126:94;2143654;Hopkins, A; Exploring the unknown: Historic diaries of Bradford Washburn's Alaska/Yukon expeditions.;LIBR J;2001
JANELLE_G(2001)92:1377;2143690;Janelle, GM; Inhibition of phosphodiesterase type III before aortic cross-clamping preserves intramyocardial cyclic adenosine monophosphate during cardiopulmonary bypass;ANESTH ANALG;2001
SMIRAGLI_R(2001)26:31;2143799;Smiraglia, RP; Further progress toward theory in knowledge organization;CAN J INFORM LIB SCI;2001
VANREEKU_R(2001)13:318;2143867;van Reekum, R; Applying Bradford Hill's criteria for causation to neuropsychiatry: Challenges and opportunities;J NEUROPSYCH CLIN N;2001
KASHCHEY_V(2001)63:061107;2144000;Kashcheyevs, V; Global oscillation mechanism in the stochastic Lotka model;PHYS REV E;2001
SUTTER_M(2001)51:405;2144069;Sutter, M; Power laws of research output. Evidence for journals of economics;SCIENTOMETRICS;2001
WALLNY_T(2001)27:745;2144129;Wallny, TA; Three-dimensional ultrasonography in the diagnosis of rotator cuff lesions;ULTRASOUND MED BIOL;2001
MAKOWIEC_D(2001)32:1487;2144203;Makowiec, D; Fluctuations of WIG - The index of Warsaw Stock Exchange preliminary studies;ACTA PHYS POL B;2001
TSUKAMOT_H(2001)25:171S;2144261;Tsukamoto, H; How is the liver primed or sensitized for alcoholic liver disease?;ALCOHOL CLIN EXP RES;2001
SAWYER_J(2001)90:22;2144463;Sawyer, J; A misinformed mission (Response to Bradford McKee's comments on D.C.'s lack of federal representation);ARCHITECTURE;2001
GILLISON_M(2001)13:183;2144497;Gillison, ML; Human papillomavirus-associated head and neck squamous cell carcinoma: mounting evidence for an etiologic role for human papillomavirus in a subset of head and neck cancers;CURR OPIN ONCOL;2001
NESTOR_D(2001)62:187;2144583;Nestor, D; Mechanisms of bioleaching of a refractory mineral of gold with Thiobacillus ferrooxidans;INT J MINER PROCESS;2001
ZVEJNIEK_G(2001)63:051104;2144649;Zvejnieks, G; Monte Carlo simulations for a Lotka-type model with reactant surface diffusion and interactions;PHYS REV E;2001
WIMMER_G(2001)52:359;2144729;Wimmer, G; A new type of partial-sums distributions;STAT PROBABIL LETT;2001
BRADFORD_S(2001)37:1183;2144777;Bradford, SA; Dissolution of residual tetrachloroethylene in fractional wettability porous media: Incorporation of interfacial area estimates;WATER RESOUR RES;2001
MACKEY_M(2001)34:71;2144889;Mackey, MC; Cell kinetic status of haematopoietic stem cells;CELL PROLIFERAT;2001
[ANONYMO_(2001)37:7;2144954;[Anonymous]; Inhale takes deep breath to buy Bradford Particle Design;CHEM BRIT;2001
PIETRONE_L(2001)293:297;2144987;Pietronero, L; Explaining the uneven distribution of numbers in nature: the laws of Benford and Zipf;PHYSICA A;2001
PARDHAN_S(2001)42:S698;2145053;Pardhan, S; The relative influence of known risk factors on sight threatening diabetic retinopathy in Asian and Caucasian patients in Bradford, UK.;INVEST OPHTH VIS SCI;2001
PATEL_R(2001)42:S861;2145091;Patel, R; Quality of life, visual function and ocular health in South Asian and Caucasian adults in Bradford, UK.;INVEST OPHTH VIS SCI;2001
KOSCH_M(2001)14:254;2145132;Kosch, M; Alterations in calcium and magnesium content of red cell membranes in patients with primary hypertension;AM J HYPERTENS;2001
BRAUN_J(2001)62:294;2145222;Braun, JP; Comparison of four methods for determination of total protein concentrations in pleural and peritoneal fluid from dogs;AM J VET RES;2001
SPARK_J(2001)88:382;2145278;Spark, JI; Epidemiology of abdominal aortic aneurysms in the Asian community;BRIT J SURG;2001
STEVENSO_S(2001)25:93;2145337;Stevenson, S; 'Specimens and Marvels, the Work of William Henry Fox Talbot', National Museum of Photography, Film and Television, Bradford, UK, May 26, July 9, 2000;HIST PHOTOGR;2001
LAY_M(2001)18:144;2145374;Lay, MF; Seminal plasma and IVF potential - Biochemical constituents of seminal plasma of males from in vitro fertilization couples;J ASSIST REPROD GEN;2001
HUBER_J(2001)50:437;2145540;Huber, JC; Scientific production: A statistical analysis of authors in physics, 1800-1900;SCIENTOMETRICS;2001
FATH_B(2001)208:493;2145597;Fath, BD; Complementarity of ecological goal functions;J THEOR BIOL;2001
KELLY_T(2001)24:163;2145710;Kelly, T; Optimal Web cache sizing: scalable methods for exact solutions;COMPUT COMMUN;2001
CHATTOPA_S(2001)38:124;2145796;Chattopadhyay, S; Identification of human proteins using the linguist's tools;INDIAN J BIOCHEM BIO;2001
ROBERTSO_D(2001)7:51;2145857;Robertson, DJ; Measles virus and Crohn's disease: A critical appraisal of the current literature;INFLAMM BOWEL DIS;2001
CANTRELL_R(2001)42:95;2145938;Cantrell, RS; Brucellosis, botflies, and brainworms: the impact of edge habitats on pathogen transmission and species extinction;J MATH BIOL;2001
HU_X(2001)8:149;2146039;Hu, XB; Some recent results on integrable bilinear equations;J NONLINEAR MATH PHY;2001
SANDEMAN_S(2001)122:157;2146106;Sandeman, SR; Does MMP-2 expression and secretion change with increasing serial passage of keratocytes in culture?;MECH AGEING DEV;2001
MATASSIN_L(2001)289:526;2146269;Matassini, L; On financial markets trading;PHYSICA A;2001
CHENG_Z(2001)205:31;2146332;Cheng, ZX; Role of support in CO2 reforming of CH4 over a Ni/gamma-Al2O3 catalyst;APPL CATAL A-GEN;2001
BOSE_P(2001)1969:23;2146411;Bose, P; Strategies for hotlink assignments;LECT NOTES COMPUT SC;2001
KNUDSEN_T(2001)60:123;2146480;Knudsen, T; Zipf's law for cities and beyond - The case of Denmark;AM J ECON SOCIOL;2001
[ANONYMO_(2001)48:393;2146544;[Anonymous];" Iain finds Bradford is ""buzzing""!";ANTI-CORROS METHOD M;2001
GELBUKH_A(2001)2004:332;2146576;Gelbukh, A; Zipf and Heaps laws' coefficients depend on language;LECT NOTES COMPUT SC;2001
WAUGH_J(2001)20:205;2146624;Waugh, J; Effect of concentration and biochemical assay on the accuracy of urine dipsticks in hypertensive pregnancies;HYPERTENS PREGNANCY;2001
LI_K(2001)11:133;2146696;Li, KT; Global bifurcation and long time behavior of the Volterra-Lotka ecological model;INT J BIFURCAT CHAOS;2001
SANSONE_R(2001)31:147;2146761;Sansone, RA; Childhood trauma and adult somatic preoccupation by body area among women in an internal medicine setting: A pilot study;INT J PSYCHIAT MED;2001
DOERING_J(2001)106:203;2146817;Doering, JP; Atomic oxygen P-3 -> S-3(0) (lambda 1304 angstrom) transition revisited: Cross section near threshold;J GEOPHYS RES-SPACE;2001
BARBU_V(2001)253:142;2146876;Barbu, V; On the controllability of the Lotka-McKendrick model of population dynamics;J MATH ANAL APPL;2001
ZAHID_M(2001)10:23;2146948;Zahid, MA; Psychiatric morbidity among medical out-patients in Kuwait: Evaluation of a somatic inventory to identify the psychiatric from the non-psychiatric patients;MED PRIN PRACT;2001
OU_Y(2001)23:47;2147022;Ou, YW; Influence of acupuncture upon expressing levels of basic fibroblast growth factor in rat brain following focal cerebral ischemia evaluated by time-resolved fluorescence immunoassay;NEUROL RES;2001
DEMIR_N(2001)31:33;2147091;Demir, N; Carbonic anhydrase from bovine bone;PREP BIOCHEM BIOTECH;2001
DEMIR_Y(2001)31:291;2147156;Demir, Y; The activities of carbonic anhydrase and alkaline phosphatase in ancient human bones. Purification and characterization of outer peripheral, cytosolic, inner peripheral, and integral CA;PREP BIOCHEM BIOTECH;2001
XIAO_Q(2000)105:29173;2147232;Xiao, QF; A new approach to modeling tree rainfall interception;J GEOPHYS RES-ATMOS;2000
HORTON_R(2000)19:3149;2147335;Horton, R; Common sense and figures: the rhetoric of validity in medicine Bradford Hill Memorial Lecture 1999;STAT MED;2000
BURNHAM_M(2000)72:695;2147446;Burnham, M; Merchants, money, and the economics of 'plain style' in William Bradford's 'Of Plymouth Plantation';AM LIT;2000
LI_Y(2000)16:1249;2147549;Li, YF; Determination of proteins based on their resonance light scattering enhancement effect on Alcian Blue 8GX;ANAL SCI;2000
MUMFORD_D(2000)177:557;2147611;Mumford, DB; Stress and psychiatric disorder in urban Rawalpindi - Community survey;BRIT J PSYCHIAT;2000
ABE_S(2000)52:610;2147685;Abe, S; Justification of power law canonical distributions based on the generalized central-limit theorem;EUROPHYS LETT;2000
KELLY_A(2000)15:355;2147742;Kelly, AL; In-process rheometry studies of LDPE compounds - Part I: Unfilled resin;INT POLYM PROC;2000
MACLEOD_M(2000)29:603;2147810;MacLeod, MC; Remarks on the modal logic of Henry Bradford Smith;J PHILOS LOGIC;2000
SANSONE_R(2000)49:431;2147863;Sansone, RA; Perceptions of parents' health status and relationship to somatic preoccupation;J PSYCHOSOM RES;2000
WILSON_J(2000)127:23;2147935;Wilson, J; When Fr. Bradford goes away... (Reflecting on my experience of fifteen years as a priest celebrating the Novus Ordo);SACRED MUSIC;2000
JACQUES-_M(2000)28:327;2147968;Jacques-Silva, MC; Protein measurement at practical classes for students of pharmacy: a student-centered approach;BIOCHEM MOL BIOL EDU;2000
NG_V(2000)238:892;2148017;Ng, V; Variability of tear protein levels in normal young adults: between-day variation;GRAEF ARCH CLIN EXP;2000
ZITOUNI_N(2000)106:962;2148084;Zitouni, N; Influence of refining steps on trace allergenic protein content in sunflower oil;J ALLERGY CLIN IMMUN;2000
MALACARN_L(2000)286:391;2148226;Malacarne, LC; Regularities in football goal distributions;PHYSICA A;2000
PADMANAB_V(2000)30:111;2148287;Padmanabhan, VN; The content and access dynamics of a busy Web site: Findings and implications;ACM SIGCOMM COMP COM;2000
NOBREGA_R(2000)11:1475;2148359;Nobrega, RA; Distribution of traffic penalties in Rio de Janeiro;INT J MOD PHYS C;2000
GALLERT_C(2000)23:433;2148406;Gallert, C; Degradation of latex and of natural rubber by Streptomyces strain La 7;SYST APPL MICROBIOL;2000
MOOREHEA_C(2000):31;2148494;Moorehead, C; Jacques and Lotka - A resistance story;TLS-TIMES LIT SUPPL;2000
AUSLOOS_M(2000)285:48;2148526;Ausloos, M; Statistical physics in foreign exchange currency and stock markets;PHYSICA A;2000
HIRST_D(2000)5:391;2148628;Hirst, D; Keeping the spotlight on quality from a distance;ACCREDIT QUAL ASSUR;2000
NG_V(2000)238:738;2148669;Ng, V; Tear proteins of normal young Hong Kong Chinese;GRAEF ARCH CLIN EXP;2000
DELONG_J(2000)14:227;2148749;De Long, JB; Monetarist thoughts - Response from J. Bradford De Long;J ECON PERSPECT;2000
FAISEL_H(2000)3:321;2148784;Faisel, H; Vitamin A and causes of maternal mortality: association and biological plausibility;PUBLIC HEALTH NUTR;2000
WEISMANN_C(2000)16:359;2148973;Weismann, CF; Three-dimensional targeting: a new three-dimensional ultrasound technique to evaluate needle position during breast biopsy;ULTRASOUND OBST GYN;2000
JOHNSON_D(2000)235:183;2149042;Johnson, DW; Simulated effects of temperature and precipitation change in several forest ecosystems;J HYDROL;2000
ZUO_S(2000)284:162;2149128;Zuo, SS; A micro-Bradford membrane protein assay;ANAL BIOCHEM;2000
WAXMAN_R(2000)25:2085;2149179;Waxman, R; A prospective follow-up study of low back pain in the community;SPINE;2000
SPITZER_W(2000)62:3S;2149254;Spitzer, WO; Oral contraceptives and cardiovascular outcomes: cause or bias?;CONTRACEPTION;2000
FELTBOWE_R(2000)43:A95;2149351;Feltbower, RG; No protection from diabetes for south Asian children in Bradford, UK;DIABETOLOGIA;2000
PARDHAN_S(2000)14:620;2149392;Pardhan, S; Self-reported eye disease in elderly South Asian subjects from an inner city cluster in Bradford: a small-scale study to investigate knowledge and awareness of ocular disease;EYE;2000
ROPER_J(2000)66:684;2149465;Roper, JH; A defender of Southern conservatism: M.E. Bradford and his achievements;J SOUTHERN HIST;2000
SONLEITN_F(2000)42:179;2149501;Sonleitner, FJ; A Monte Carlo simulation model for studying evolution in age-structured populations;POPUL ECOL;2000
POTTER_K(2000)19:393;2149576;Potter, KJ; Production and purification of the heavy chain fragment C of botulinum neurotoxin, serotype A, expressed in the methylotrophic yeast Pichia pastoris;PROTEIN EXPRES PURIF;2000
YARGER_D(2000)100:127;2149678;Yarger, DE; A continuous fluorometric assay for phospholipase A(2) activity in brain cytosol;J NEUROSCI METH;2000
RUSTAMOV_N(2000)45:700;2149758;Rustamov, NA; Asymptotics of the solution of equations of populations dynamics;BIOFIZIKA+;2000
MOUILLOT_D(2000)63:279;2149805;Mouillot, D; Introduction of relative abundance distribution (RAD) indices, estimated from the rank-frequency diagrams (RFD), to assess changes in community diversity;ENVIRON MONIT ASSESS;2000
NG_V(2000)238:571;2149908;Ng, V; The relationship between total tear protein concentrations determined by different methods and standards;GRAEF ARCH CLIN EXP;2000
SAXENA_P(2000)31:421;2149970;Saxena, P; Contralateral hip fractures - can predisposing factors be determined?;INJURY;2000
SUMATHIP_A(2000)30:747;2150021;Sumathipala, A; Randomized controlled trial of cognitive behaviour therapy for repeated consultations for medically unexplained complaints: a feasibility study in Sri Lanka;PSYCHOL MED;2000
WRIGHT_J(2000)9:309;2150167;Wright, J; A population-based study of the prevalence, clinical characteristics and effect of ethnicity in epilepsy;SEIZURE-EUR J EPILEP;2000
KAPLAN_C(2000)57:719;2150237;Kaplan, C; The remarkable Mrs. Ripley: The life of Sarah Alden Bradford Ripley;WILLIAM MARY QUART;2000
ALVES_J(2000)743:235;2150271;Alves, JGLF; Partitioning of whey proteins, bovine serum albumin and porcine insulin in aqueous two-phase systems;J CHROMATOGR B;2000
SAVILL_A(2000)89:25;2150345;Savill, A; Get used to it (Response to Bradford McKee's comments on the interior design profession);ARCHITECTURE;2000
FORT_I(2000)14:69;2150379;Fort, I; Working party on mixing of the European Federation of Chemical Engineering;CHEM BIOCHEM ENG Q;2000
AMIR_Z(2000)9:76;2150432;Amir, Z; Attitudes, beliefs and behaviour regarding the use of sunbeds amongst healthcare workers in Bradford;EUR J CANCER CARE;2000
DIMARCO_M(2000)10:1267;2150486;Di Marco, M; Bifurcations and oscillatory behavior in a class of competitive Cellular Neural Networks;INT J BIFURCAT CHAOS;2000
WAINER_H(2000)25:203;2150561;Wainer, H; Rescuing computerized testing by breaking Zipf's law;J EDUC BEHAV STAT;2000
LAWLOR_D(2000)22:176;2150615;Lawlor, DA; Investigation of the association between excess winter mortality and socio-economic deprivation;J PUBLIC HEALTH MED;2000
AVIRAM_A(2000):228;2150686;Aviram, AF; An 'Injured man with Bradford pears in March';PARIS REV;2000
PALMER_C(2000)29:82;2150719;Palmer, CR; Density biased sampling: An improved method for data mining and clustering;SIGMOD RECORD;2000
VINH_A(2000)6:79;2150786;Vinh, A; A defender of Southern Conservatism - M.E. Bradford and his achievements;SOUTH CULT;2000
LANDER_L(2000)89:28;2150820;Lander, L; Join the club (Response to Bradford McKee's review of the struggle between architects and designers);ARCHITECTURE;2000
SMITH_S(2000)89:28;2150854;Smith, S; Join the club (Response to Bradford McKee's review of the struggle between architects and designers);ARCHITECTURE;2000
MANKIN_H(2000):47;2150888;Mankin, HJ; Boston's contributions to the development of orthopaedics in the United States - A brief history;CLIN ORTHOP RELAT R;2000
MAHANTI_A(2000)14:16;2150945;Mahanti, A; Traffic analysis of a Web proxy caching hierarchy;IEEE NETWORK;2000
HOPPER_A(2000)36:59;2151015;Hopper, AJ;" The Clubmen of the West Riding of Yorkshire during the first Civil War: ""Bradford Club-Law""";NORTHERN HIST;2000
LEONE_M(2000)14:257;2151079;Leone, MG; Effects of lonidamine on testicular and epididymal proteins in the rat;REPROD TOXICOL;2000
RAPAPORT_R(2000):166;2151181;Rapaport, R; Legends - Bradford Parkinson;FORBES;2000
STEVENS_S(2000)88:172;2151212;Stevens, SR; Mapping the literature of cytotechnology;B MED LIBR ASSOC;2000
BUENSTOR_G(2000)33:119;2151266;Buenstorf, G; Self-organization and sustainability: energetics of evolution and implications for ecological economics;ECOL ECON;2000
ABOLHASS_H(2000)E83D:648;2151384;Abolhassani, H; Software creation: A study on the inside of human design knowledge;IEICE T INF SYST;2000
HATASHIM_T(2000)E83D:729;2151441;Hatashima, T;" An ""interest"" index for WWW servers and CyberRanking";IEICE T INF SYST;2000
MERRITT_K(2000)53:131;2151494;Merritt, K; Safety and cleaning of medical materials and devices;J BIOMED MATER RES;2000
EGGHE_L(2000)31:35;2151544;Egghe, L; General study of the distribution of N-tuples of letters or words based on the distributions of the single letters or words;MATH COMPUT MODEL;2000
ZVEJNIEK_G(2000)61:4593;2151599;Zvejnieks, G; Monte Carlo simulations of the periodically forced autocatalytic A+B -> 2B reaction;PHYS REV E;2000
BRADFORD_J(2000)320:876;2151661;Bradford, J; Thomas Keith Bradford - Obituary;BRIT MED J;2000
NOMURA_S(2000)56:33;2151694;Nomura, S; Autonomous choice in the learning process of a turtle Chinemys reevesii;BIOSYSTEMS;2000
URZUA_C(2000)66:257;2151763;Urzua, CM; A simple and efficient test for Zipf's law;ECON LETT;2000
HILBERG_W(2000)54:80;2151815;Hilberg, W; Networks of maximum entropy;FREQUENZ;2000
XIAO_Q(2000)14:763;2151880;Xiao, QF; Winter rainfall interception by two mature open-grown trees in Davis, California;HYDROL PROCESS;2000
HILL_G(2000)53:223;2151990;Hill, G; Likelihood and clinical trials;J CLIN EPIDEMIOL;2000
SUZUKI_K(2000)114:73;2152075;Suzuki, K; Numerical competence in rats (Rattus norvegicus): Davis and Bradford (1986) extended;J COMP PSYCHOL;2000
MONTERO_J(2000)243:13;2152156;Montero, JA; A uniqueness result for an optimal control problem on a diffusive elliptic Volterra-Lotka type equation;J MATH ANAL APPL;2000
PURDAM_K(2000)26:47;2152208;Purdam, K; The political identities of Muslim local councillors in Britain;LOCAL GOV STUD;2000
ZHU_G(2000)17:351;2152297;Zhu, GZ; Stabilization of proteins encapsulated in cylindrical poly(lactide-co-glycolide) implants: Mechanism of stabilization by basic additives;PHARMACEUT RES;2000
BASHKIRO_A(2000)277:136;2152361;Bashkirov, AG; Information entropy and power-law distributions for chaotic systems;PHYSICA A;2000
RAMSDEN_J(2000)277:220;2152428;Ramsden, JJ; Company size distribution in different countries;PHYSICA A;2000
LAWSON_S(2000)105:253;2152483;Lawson, SF; Right turn: William Bradford Reynolds, the Reagan administration, and black civil rights.;AM HIST REV;2000
HOMER_J(2000)25:66;2152520;Homer, JJ; Neonatal hearing screening using the auditory brainstem response;CLIN OTOLARYNGOL;2000
TSALLIS_C(2000)13:777;2152586;Tsallis, C; Are citations of scientific papers a case of nonextensivity?;EUR PHYS J B;2000
CROSSMAN_D(2000)244:45;2152666;Crossman, DJ; Determination of protein for studies of marine herbivory: a comparison of methods;J EXP MAR BIOL ECOL;2000
CUOMO_B(2000)163:634;2152771;Cuomo, BE; Assessment of the degradation of denatured albumin solder by human urine;J UROLOGY;2000
[ANONYMO_(2000)8:51;2152852;[Anonymous]; PRC special issue features Bradford IRC;MATER WORLD;2000
KOSCH_M(2000)29:66;2152885;Kosch, M; Increased aluminium concentrations in B-lymphocytes of patients on hemodialysis;NIEREN HOCHDRUCK;2000
JENSEN_J(2000)17:190;2152980;Jensen, JL; Metal-catalyzed oxidation of brain-derived neurotrophic factor (BDNF): Analytical challenges for the identification of modified sites;PHARM RES-DORDR;2000
EGGHE_L(2000)47:237;2153143;Egghe, L; The distribution of N-grams;SCIENTOMETRICS;2000
LEBOEUF-_C(2000)25:226;2153203;Leboeuf-Yde, C; Body weight and low back pain - A systematic literature review of 56 journal articles reporting on 65 epidemiologic studies;SPINE;2000
GUO_Z(2000)403:225;2153314;Guo, ZX; Application of the dibromohydroxyphenylfluorone-molybdenum(VI) complex to the sensitive spectrophotometric determination of protein;ANAL CHIM ACTA;2000
XIAO_Y(2000)57:214;2153395;Xiao, YS; Demographic analysis of gummy shark (Mustelus antarcticus) and school shark (Galeorhinus galeus) off southern Australia by applying a generalized Lotka equation and its dual equation;CAN J FISH AQUAT SCI;2000
GOLOVAN_S(2000)46:59;2153474;Golovan, S; Characterization and overproduction of the Escherichia coli appA encoded bifunctional enzyme that exhibits both phytase and acid phosphatase activities;CAN J MICROBIOL;2000
MURAKAMI_T(2000)21:782;2153598;Murakami, T; P2Y(2) receptor stimulation increases tear fluid secretion in rabbits;CURR EYE RES;2000
MARCOZZI_G(2000)20:178;2153674;Marcozzi, G; Lacrimal fluid peroxidase activity during the menstrual cycle;CURR EYE RES;2000
JAHANIAV_F(2000)33:637;2153751;Jahaniaval, F; Soluble protein fractions from pH and heat treated sodium caseinate: physicochemical and functional properties;FOOD RES INT;2000
ALDRICH_D(2000)17:273;2153843;Aldrich, DM; Changing partnerships? Government documents departments at the turn of the millennium;GOV INFORM Q;2000
DELONG_J(2000)78:159;2153913;DeLong, JB; Beating Microsoft at its own game;HARVARD BUS REV;2000
SASTRE-V_P(2000)29:1306;2153957;Sastre-Vazquez, P; Adaptation of linguistic laws to ecological models;KYBERNETES;2000
KISTERS_K(2000)22:31;2154020;Kisters, K; The role of cell membranes in detecting intracellular magnesium overload in renal insufficiency;MAGNESIUM-B;2000
DONALDSO_D(2000)25:183;2154115;Donaldson, DJ; Some speculations on the role of excited electronic states in nitrogen-oxygen atmospheric chemistry;PHYS CHEM EARTH PT C;2000
COATES_P(2000)29:1;2154203;Coates, P; Special issue: University of Bradford;PLAST RUBBER COMPOS;2000
GEE_I(2000)114:53;2154236;Gee, IR; A study of colo-rectal carcinoma in the Asian and European populations in the city of Leicester from 1981 to 1991;PUBLIC HEALTH;2000
SOBAGAKI_H(1999)24:439;2154296;Sobagaki, H; On the field trials of CIECAM97s and its model structure;COLOR RES APPL;1999
KHAN_F(1999)16:256;2154362;Khan, FA; Cultural barriers to successful communication during orthodontic care;COMMUNITY DENT HLTH;1999
MYERSON_J(1999)72:625;2154442;Myerson, J; The remarkable Mrs. Ripley: The life of Sarah Alden Bradford Ripley;NEW ENGL QUART;1999
AUSLOOS_M(1999)274:229;2154480;Ausloos, M; Applications of statistical physics to economic and financial topics;PHYSICA A;1999
MERCIK_S(1999)60:7343;2154613;Mercik, S; Statistical analysis of ionic current fluctuations in membrane channels;PHYS REV E;1999
NEWTON_L(1999)94:110B;2154694;Newton, LJ; Thrombophilia in the Asian population: The Bradford experience.;BLOOD;1999
STANLEY_H(1999)273:1;2154736;Stanley, HE; Scaling features of noncoding DNA;PHYSICA A;1999
MATSUMOT_T(1999)102:909;2154850;Matsumoto, T; Punctuated equilibrium behavior and Zipf's law in the stochastic branching process model of phylogeny;PROG THEOR PHYS;1999
